Lp.,Kolumna 1,Kolumna 2,Kolumna 3 ,Kolumna 4,Kolumna 5
86,0.25285836036480264,0.31547550147479791,0.31079314701802707,0.29208429863943597,3
87,0.22565058985920533,0.53882418305273927,0.52884613058415741,0.52396369149205324,3
88,0.24719428222999479,-0.21328461141566479,-0.21401015196248072,-0.21902348754498974,3
89,0.26220436977971501,-0.43917829475705072,-0.43527383944325782,-0.43535424728736366,3
90,0.26156484692659376,0.32034859081758738,0.32288424283171724,0.32606502754855721,3
91,0.23058351759760848,0.53712626857720103,0.52538672333774128,0.52338400703454568,3
92,0.23598954265133232,-0.22058489568053433,-0.22459032828692535,-0.22173491484623484,3
93,0.26963929043471535,-0.44312388896782806,-0.4423011110281399,-0.44204866779664465,3
94,0.26090288467511741,0.32630999098060071,0.32790692816354094,0.30204739150911447,3
95,0.22873600713303596,0.53455695746553844,0.5322382196355081,0.53257294066097216,3
96,0.24263160456445132,-0.21687865505221174,-0.21996781222576822,-0.23391576825334554,3
97,0.26694282273237369,-0.43113377044673595,-0.43440992260658523,-0.44471521630117949,3
98,0.25410374697351246,0.31863197684341976,0.32177349261313826,0.33470419591528294,3
99,0.23290225542763876,0.52219658887158671,0.52411889733067629,0.51309928278844363,3
100,0.24093369008891302,-0.21712548843411819,-0.22472122477733031,-0.23244224776135855,3
101,0.26956449244019826,-0.43921943365403515,-0.44282843688948548,-0.4355711614714633,3
102,0.26013994513104288,0.3220091062958671,0.32398377335111872,0.31384677514418791,3
103,0.22508960490032703,0.53200634585250506,0.52451532670161694,0.52537737358842662,3
104,0.24591897642347813,-0.2217928832919856,-0.2236590932551874,-0.23528457155300858,3
105,0.26979262632347545,-0.43457073829479698,-0.43432016501316467,-0.43342819892854823,3
106,0.25899179591520533,0.32540493524694375,0.31912190370750682,0.31932946814229179,3
107,0.22550847366962284,0.53070112084818155,0.53129202500486672,0.53387068586584396,3
108,0.23971822267801005,-0.22242866624538099,-0.22993464499517258,-0.23969017343006613,3
109,0.2657460548201,-0.43967944132031533,-0.44332958345275009,-0.44155500103283174,3
110,0.25033766794957618,0.31660121129228036,0.32939914815415722,0.34638016285940321,3
111,0.2199659422759053,0.52689016302753511,0.52107087905410421,0.51930003653391177,3
112,0.24488302419941621,-0.2242612171110501,-0.23474789594234835,-0.23535562964779985,3
113,0.26697648182990641,-0.43656036494895201,-0.43771973386396718,-0.44416919094120461,3
114,0.24767485934476718,0.317308052340467,0.31338863742777068,0.33375052148518985,3
115,0.2301384695302317,0.54318490613308656,0.5396768801902343,0.53032152102600727,3
116,0.25311454349602375,-0.23741444444688317,-0.24260168536664448,-0.24203883045790325,3
117,0.25740981833116855,-0.45356194910269021,-0.44643744012493586,-0.45394902872431625,3
118,0.24978790268987544,0.33881621566386083,0.33054355747026892,0.33703415344449078,3
119,0.23216549518164528,0.53474769235155706,0.53276554549685373,0.53065437210160837,3
120,0.23952748779199143,-0.22435097470447063,-0.23052554915185772,-0.22259883168290742,3
121,0.26520750925957681,-0.4427012802988064,-0.44240208832073796,-0.43503635581066596,3
122,0.25969863696339196,0.33901443034933115,0.3309960853370974,0.30794147347706241,3
123,0.23219167447972625,0.54512217419107967,0.54759050801014408,0.53646617627558757,3
124,0.24541035006076181,-0.23147922358195083,-0.23294152437476023,-0.2491895187337386,3
125,0.27693583479985906,-0.4312048285415272,-0.4250489535927694,-0.43843592466146847,3
126,0.26030450071898054,0.33736513457022899,0.33580933628427317,0.35349345213797995,3
127,0.23337722269282238,0.53551437179535732,0.53269074750233658,0.53500761538250396,3
128,0.24121792246807802,-0.24125158156561072,-0.24336836481044483,-0.23801843825260882,3
129,0.27686477670506782,-0.43679223873195505,-0.43729712519494551,-0.43310656755212462,3
130,0.2600838466351551,0.34831930086725915,0.34011770076845849,0.33402727406490312,3
131,0.23795859985699513,0.52825896632719804,0.52775407986420764,0.52155893596832836,3
132,0.24759071160093546,-0.22827786941661868,-0.23330803454789406,-0.2464107732374281,3
133,0.27762023644969058,-0.43532619803941974,-0.42826900725673084,-0.44182427381309336,3
134,0.25823633617058256,0.33408524251065386,0.33104096413380768,0.34074039407281337,3
135,0.23240110886437415,0.53705147058268388,0.53324425266176323,0.53120787726103502,3
136,0.25370918755243471,-0.24310657182963494,-0.24320754912223305,-0.24044189327496304,3
137,0.27232453843787946,-0.42004496775957501,-0.4302361945125307,-0.4426994103489435,3
138,0.24744672546149002,0.33782140233678332,0.33597015197248498,0.3482426329228791,3
139,0.22449496084391604,0.52994192120383299,0.52732399139573427,0.52136072128285804,3
140,0.24346186230359121,-0.23952748779199143,-0.24694744884808834,-0.22933813098889866,3
141,0.27289300319620946,-0.45264567366985564,-0.4431874672631676,-0.43862291964776123,3
142,0.26200241519451883,0.35721278241534304,0.35305401392019198,0.33509314548677188,3
143,0.22682865827284976,0.53187918926182598,0.52880499168717299,0.52370563841096929,3
144,0.24589653702512301,-0.24156947304230841,-0.23652434831212962,-0.25022173105807466,3
145,0.2756268698958097,-0.42495919599934889,-0.43431268521371297,-0.44639817117781438,3
146,0.27232453843787946,0.34332653473324232,0.34851377565300362,0.36206530230964029,3
147,0.23340340199090337,0.53808742280674582,0.54182358263287522,0.52975305626767732,3
148,0.2535334122653195,-0.23914601801995419,-0.24555620615007018,-0.24010904219936191,3
149,0.28345074012229898,-0.44037880256905026,-0.4358161249035068,-0.4329008730672026,3
150,0.26706249952360106,0.36926647923177469,0.36495811474758938,0.34749465297770804,3
151,0.23145491423373277,0.52933231754851862,0.52773164046585253,0.52183194864831572,3
152,0.24244460957815855,-0.24354040019783416,-0.25016002271259802,-0.24243525982884392,3
153,0.27069394215740655,-0.42225898839728132,-0.42828022695590839,-0.42568286659630189,3
154,0.25367739840476494,0.34067494582761093,0.34434752735840085,0.32302822897116268,3
155,0.22837697675935384,0.54231350949696233,0.53720854637116988,0.53252432196453603,3
156,0.25104637894762577,-0.23778469451974285,-0.23896650283311313,-0.24752526335573299,3
157,0.27345024825536191,-0.42889357051094867,-0.43877064568693247,-0.44005156134303791,3
158,0.25186728693745097,0.3427281507771055,0.34066372612843338,0.34108820474731794,3
159,0.23014594932968341,0.52855441840554063,0.52444426860682569,0.52320449184770468,3
160,0.25035075759861664,-0.24101596788288182,-0.24242964997925515,-0.26068971039074362,3
161,0.27591858207442643,-0.43708769081029764,-0.43090563656345882,-0.43780762150752478,3
162,0.26215575108327893,0.34942257128638649,0.34809490688370781,0.35561397528253991,3
163,0.22777111300376529,0.52690886252616431,0.5289919866734657,0.52569900496485011,3
164,0.24783380508311603,-0.24276998085430798,-0.24564596374349071,-0.2368067107414317,3
165,0.28232877020454239,-0.42094254369378026,-0.42156336704827224,-0.4161498621950967,3
166,0.25467595163156831,0.34810986648261127,0.34898874291818727,0.33375052148518985,3
167,0.22713906995009575,0.52619454167852597,0.51951882066787425,0.5159640459784488,3
168,0.23989399796512526,-0.2432449481194916,-0.25050035358765088,-0.26117589735510482,3
169,0.27070142195685826,-0.44149703258708101,-0.43561417031831062,-0.44695167633724098,3
170,0.25270502447604259,0.3603804774831425,0.35396654945330064,0.36432420174405689,3
171,0.24246143912692492,0.53668122050982425,0.53393987401077225,0.52968947797233779,3
172,0.25640565525477638,-0.24149467504779132,-0.24757201210230617,-0.24324307816962867,3
173,0.27353252604933076,-0.43280176572446744,-0.43879308508528764,-0.43192101933902849,3
174,0.25313885284424181,0.34596690393969615,0.34777327550728426,0.33489867070102741,3
175,0.22312989744397888,0.52721553430368451,0.52491549597228349,0.51849595809285287,3
176,0.24780388588530922,-0.2532903187831389,-0.25210103067031692,-0.25881602062809012,3
177,0.2715840382921601,-0.43748412018123828,-0.43633971086512657,-0.428858041463553,3
178,0.25839341195906851,0.36052259367272499,0.35667797675454577,0.3302649349406927,3
179,0.23454033150756337,0.53459061656307116,0.53172959327279179,0.52805514179213897,3
180,0.24469228931339759,-0.2407840940998788,-0.2491165906890844,-0.24197151226283786,3
181,0.27013669709825411,-0.44826251119115323,-0.44711062207558983,-0.44335389280096815,3
182,0.25189720613525785,0.35007331383868528,0.34862223274505344,0.35225554532872183,3
183,0.23085279037787007,0.53150893918896636,0.52953053223398894,0.52620015152811472,3
184,0.25741168828103145,-0.24419114275013298,-0.24772908789079209,-0.2437666641312484,3
185,0.28079167141721589,-0.42381104678351128,-0.42314160473258322,-0.43121791819056771,3
186,0.25755567442047689,0.33154211069707229,0.34496087091344108,0.34688504932239367,3
187,0.23085653027759592,0.53145284069307852,0.52145234882614144,0.51700373810223654,3
188,0.25080328546544517,-0.25390366233817918,-0.25444594779842822,-0.2537746357976372,3
189,0.26800869415424244,-0.43166109630808158,-0.43861356989844658,-0.44203744809746709,3
190,0.2553117345849637,0.3513860186424605,0.35722026221479475,0.3547051796491571,3
191,0.23214679568301599,0.5349720863351084,0.53149397959006295,0.52376173690685712,3
192,0.25597556678630301,-0.25373162695078988,-0.26014929488035754,-0.25831113416509965,3
193,0.28228389140783211,-0.4206059527184533,-0.42236370558960529,-0.42310233578546169,3
194,0.26785161836575655,0.35094845037453543,0.35252668805884635,0.34825385262205666,3
195,0.24012400179826535,0.53477013174991217,0.5317482927714211,0.52594583834675657,3
196,0.25920310024971616,-0.25455066499075218,-0.26241941401395169,-0.25905537421054486,3
197,0.27722754697847579,-0.44016188838495068,-0.43665012254237257,-0.43879121513542468,3
198,0.2788600132088116,0.38224393128049255,0.38038520111674251,0.36015047365000241,3
199,0.2460723123122382,0.52438069031148615,0.52131771243601066,0.5204855847470079,3
200,0.24722607137766456,-0.24741493631382025,-0.25366056885599858,-0.26649777466499691,3
0,0.28146859326759566,-0.42973691789912905,-0.42879072326848761,-0.43304111930692218,3
1,0.26623598168418705,0.35027713837374441,0.34719546099963966,0.36318166237780813,3
2,0.22624149401589047,0.52305115595894458,0.52787936650502376,0.5241413367290314,3
3,0.24828259305021869,-0.25948546267901823,-0.26292991032653096,-0.25526872573811638,3
4,0.26604898669789429,-0.44018619773316875,-0.43743363153493925,-0.4316910155058884,3
5,0.2418256561735295,0.33881808561372379,0.33492858989883423,0.31285383176697334,3
6,0.21046659697223283,0.51843611969723913,0.51361164905088585,0.5076259395396544,3
7,0.25176069979526411,-0.23820543323890159,-0.23773420587344382,-0.24461001151942877,3
8,0.27865244877402662,-0.40693848917031511,-0.41197613410104222,-0.41676133580027408,3
9,0.26229412737313557,0.36794816457841067,0.36023649134369706,0.36548544060893495,3
10,0.23738639519893925,0.527770909412974,0.53154072833663613,0.53027477227943409,3
11,0.24876878001457986,-0.24300372458717392,-0.25573808315371122,-0.24290087734471291,3
12,0.26292991032653096,-0.43332348173622426,-0.43360397421566338,-0.43043066929827517,3
13,0.24901000354689753,0.34590519559421956,0.34286839701682503,0.32846791312241924,3
14,0.23920398646570495,0.53617820399669669,0.53391182476282839,0.52824774662802054,3
15,0.26104313091483694,-0.24692313949987027,-0.25185980713799927,-0.26236331551806386,3
16,0.28403416447953239,-0.41183775781118553,-0.41604140510304694,-0.41635368673015583,3
17,0.2627578749391416,0.3578653949175048,0.35619365974004746,0.36737782987021778,3
18,0.2200070811728897,0.52746049773572801,0.52694439157355999,0.51895783570899601,3
19,0.22819933152237573,-0.25088369330955101,-0.25896187671739851,-0.26734486195290313,3
20,0.26256714005312298,-0.44088929888162953,-0.44349974889027655,-0.44841584707991333,3
21,0.26373959861717861,0.35316808086183055,0.35219196703338229,0.35551486793980475,3
22,0.25011514391588779,0.54583462508885505,0.53747968910129429,0.53202878525086028,3
23,0.25582410084740587,-0.2547507496260854,-0.2603232002176098,-0.25495457416114453,3
24,0.26779364992000576,-0.4377552629113628,-0.43435569406056029,-0.43142174272562683,3
25,0.25855609759714321,0.35016120148224289,0.3521957069331082,0.33802335692197949,3
26,0.236075560345027,0.53127893535582627,0.52521281800048891,0.51857262603723286,3
27,0.25787356589717458,-0.24722981127739041,-0.24401349751315485,-0.25562401621207265,3
28,0.28268593062836156,-0.41494935438309716,-0.41486333668940251,-0.41797306331145118,3
29,0.25201501297662227,0.34460745038934776,0.35319800005963742,0.37013413596817313,3
30,0.21880844331075305,0.51202593156712317,0.50444889472254029,0.50288748658699578,3
31,0.24216972694830818,-0.26237640516710437,-0.26834902502929531,-0.26765527363014913,3
32,0.25634581685916269,-0.42641214704284364,-0.42790436703345991,-0.43011277782157747,3
33,0.24824893395268599,0.35173569926682796,0.34841466831026846,0.35687993133974194,3
34,0.23149792308058009,0.53146967024184488,0.5336088928850341,0.52616088258099325,3
35,0.24822836450419378,-0.24874073076663594,-0.26062613209540408,-0.25710501650351131,3
36,0.27341471920796628,-0.42005431750888966,-0.41717459471998108,-0.43134320483138389,3
37,0.25091174255749493,0.35323165915717009,0.34463736958715463,0.35549616844117549,3
38,0.2401744904445644,0.53664943136215448,0.53796213616592969,0.53496460653565669,3
39,0.2552219769915432,-0.24391252022055676,-0.2492717965277074,-0.24484562520215766,3
40,0.26827235708491526,-0.43303924935705923,-0.43010716797198867,-0.43925683265129367,3
41,0.2327694889873709,0.33741562321652802,0.33322319562384423,0.33919020563644636,3
42,0.22908568775740343,0.53897190909191062,0.53464484510909605,0.52666950894370956,3
43,0.25519205779373633,-0.26271299614243138,-0.26869683570379982,-0.25866455468919297,3
44,0.26793202620986245,-0.41831526413636694,-0.4287832434690359,-0.42891974980902964,3
45,0.25411309672282711,0.34707204430868643,0.34495152116412647,0.34494217141481182,3
46,0.22812827342758446,0.51297212619776456,0.5174188669718065,0.51138453876413903,3
47,0.23895341318407265,-0.26280275373585188,-0.26686054493840489,-0.26045222675815183,3
48,0.26259144940134105,-0.42785200843729793,-0.42329307067148036,-0.42878885331862471,3
49,0.24792730257626241,0.35985128167193398,0.36469071191719071,0.36074698765627633,3
50,0.24159191244066355,0.53382206716940783,0.52967077847370847,0.52183755849790459,3
51,0.24880430906197548,-0.25087995340982516,-0.25631028781176707,-0.25960326952038265,3
52,0.27306690853346177,-0.4256155484012365,-0.4194708931516562,-0.42365397099502539,3
53,0.23634483312528856,0.34146593461962932,0.33567282994427944,0.34620999742187675,3
54,0.2336147063254142,0.5298914325575339,0.53257668056069807,0.51825099466080926,3
55,0.26113101855839455,-0.25094727160489061,-0.25888333882315551,-0.24929610587592546,3
56,0.2647867705404181,-0.42216736085399792,-0.42461325527470728,-0.43279802582474158,3
57,0.25023482070711517,0.34497770046220744,0.34180626549468213,0.34439988595456278,3
58,0.22766452586157843,0.52379165610466394,0.52646568440865049,0.51703926714963222,3
59,0.25172517074786849,-0.25647858329943057,-0.25950416217764749,-0.2531182833957496,3
60,0.26259892920079275,-0.42534627562097488,-0.42542481351521788,-0.42943585597119766,3
61,0.25501815245648407,0.36213262050470568,0.36273848426029426,0.3527660416413011,3
62,0.22874161698262474,0.51927011733610484,0.51768439985234227,0.50748382335007192,3
63,0.24910724093976977,-0.26618362308802507,-0.27169623528393577,-0.25952099172641385,3
64,0.27301454993729979,-0.41377128596945273,-0.41921657997029804,-0.43065132338210066,3
65,0.25522758684113195,0.34267766213080642,0.34399036693458163,0.35321856950812958,3
66,0.23022635717378931,0.52860864695156562,0.52735204064367813,0.51860628513476559,3
67,0.24343381305564729,-0.25886463932452625,-0.26634069887651102,-0.2570077791106391,3
68,0.26737852105043586,-0.42226833814659598,-0.41974390583164367,-0.41954008129658454,3
69,0.25235534385167513,0.35913696082429558,0.35503429082503235,0.35310637251635396,3
70,0.2275897278670613,0.51206333056438169,0.52116250659738772,0.51044956383267515,3
71,0.23074433328582025,-0.28337968202750774,-0.27452733937640822,-0.26685493508881608,3
72,0.26113662840798335,-0.4345165097487721,-0.43157320866452398,-0.43948496653457086,3
73,0.25265453582974351,0.36116398647570919,0.35369540672317612,0.35746335569697535,3
74,0.23103791541429988,0.53096478377885437,0.52965581887480506,0.5257569734106009,3
75,0.24681842230754633,-0.26453058740919705,-0.2684163432243607,-0.27038914032974937,3
76,0.26774129132384378,-0.42658044253050714,-0.42625507125435774,-0.43950366603320012,3
77,0.26070280003978413,0.36297409794302316,0.36630634859876021,0.37752791772618904,3
78,0.23691329788361856,0.53816035085140002,0.53298432963081621,0.5131235921366617,3
79,0.24633223534318513,-0.24210614865296864,-0.24354227014769708,-0.26523929840724658,3
80,0.25759120346787251,-0.41843494092759431,-0.4201104160047775,-0.42878885331862471,3
81,0.25260591713330743,0.36006071605658185,0.35330271725196133,0.33294083319454215,3
82,0.23708907317073377,0.53283473364178202,0.52660406069850707,0.5221928489718608,3
83,0.25291071896096462,-0.25291819876041632,-0.2606523113934851,-0.2712493172666961,3
84,0.27018344584482734,-0.41457910431023748,-0.41629571828440509,-0.41796932341172532,3
85,0.25970424681298077,0.35981762257440125,0.35902102393279411,0.33749977096035977,3
86,0.22926520294424449,0.52715382595820781,0.52415068647834606,0.52225642726720034,3
87,0.24770851844229988,-0.243415113557018,-0.25043864524217424,-0.2493110654748289,3
88,0.26756551603672862,-0.41500545287898499,-0.41775053927776279,-0.40655514944841492,3
89,0.24668191596755262,0.35348223243880239,0.34496648076302988,0.33634414194507051,3
90,0.22945967772998896,0.51769187965179397,0.51630811675322752,0.5126448849717522,3
91,0.24200143146064471,-0.25705452785721228,-0.26528978705354567,-0.25686566292105661,3
92,0.26804796310136392,-0.41954569114617335,-0.42268720691589179,-0.41393397160752743,3
93,0.24711574433575184,0.35510160902009774,0.35480989684148101,0.33960907440574217,3
94,0.22938487973547186,0.52695561127273749,0.52488744672433951,0.5204126567023537,3
95,0.23979863052211595,-0.27691339540150395,-0.27249283392554297,-0.26598353845269179,3
96,0.26698957147894686,-0.41450056641599453,-0.41921284007057219,-0.41398633020368941,3
97,0.25119223503693411,0.36592861872644883,0.36284694135234408,0.35190586470435437,3
98,0.22443699239816528,0.51002134531406473,0.51425117190400704,0.50985117987653827,3
99,0.24310096198004616,-0.26011750573268777,-0.26466896369905368,-0.25005156562054826,3
100,0.27427863604463887,-0.40918616890555415,-0.41468008160283559,-0.41924836911796781,3
101,0.24420984224876227,0.35580845006828438,0.35685562199152387,0.36030941938835126,3
102,0.226770689827099,0.52250139069924384,0.51932995573171858,0.51043834413349765,3
103,0.24113377472424627,-0.26048775580554745,-0.25815031847688791,-0.27612614650921136,3
104,0.25921805984861956,-0.4125109397618395,-0.41827786513910836,-0.41856770736786214,3
105,0.24477830700709227,0.34642130175638758,0.3487961380823057,0.33727163707708258,3
106,0.22805721533279322,0.52176837035297619,0.51784895544027987,0.51103298818990861,3
107,0.23674687234581801,-0.25988189204995887,-0.26570865582284142,-0.27716583863299915,3
108,0.26865756675667835,-0.42400365161939285,-0.4209219742452881,-0.41571042397730873,3
109,0.2407691345009754,0.37157212741276446,0.37428355471400959,0.35224245567968138,4
110,0.23306120116598761,0.52209000172939979,0.51638665464747047,0.51424182215469239,4
111,0.23392698795252312,-0.26765340368028623,-0.27383919782685084,-0.2592816381439591,4
112,0.25913578205465077,-0.42835689490028839,-0.42660288192886225,-0.42933113877887374,4
113,0.26492327688041184,0.37433591331017152,0.36883452081343837,0.38201953729694127,4
114,0.23426731882757595,0.52022753166592384,0.51828652370820494,0.51129104127099256,4
115,0.26231095692190193,-0.26318048360816326,-0.26757860568576908,-0.28413327182226755,4
116,0.26683062574059802,-0.42095937324254662,-0.42009171650614818,-0.41938300550809865,4
117,0.26617988318829922,0.36212514070525398,0.35730067005890065,0.34490851231727915,4
118,0.23684036983896439,0.50224983368373743,0.50475930639978628,0.50861327306728021,4
119,0.2503731969969718,-0.27168875548448407,-0.27455351867448924,-0.25883285017685648,4
120,0.2672943733066041,-0.42575392469109313,-0.42868600607616369,-0.43021375511417559,4
121,0.27747625031024514,0.36807532116908975,0.3721069330735618,0.3818250625111968,4
122,0.24686891095384539,0.51573965199489746,0.5212934030877926,0.51386035238265515,4
123,0.26320292300651837,-0.26625842108254216,-0.26970660862978074,-0.26946538509746309,4
124,0.26808910199834834,-0.41984862302396758,-0.42610173536559764,-0.41922218981988685,4
125,0.26018295397789026,0.35158236337806792,0.34983957010581934,0.34965444506938947,4
126,0.25287145001384315,0.54176187428739864,0.53592389081533853,0.52606738508784689,4
127,0.25588393924301955,-0.26797129515698392,-0.27047328807358112,-0.29199080114628956,4
128,0.28482889317127669,-0.41324396010810716,-0.41810582975171906,-0.41541123199924029,4
129,0.24538417076268082,0.35573365207376728,0.35410679569302023,0.33518103313032949,4
130,0.23212996613424963,0.50957255734696205,0.50134851784980627,0.49822009172912834,4
131,0.24776835683791357,-0.25794088409223997,-0.25896935651685021,-0.25583719049644638,4
132,0.27593541162319274,-0.39449958268212038,-0.39938389172408739,-0.39756817040718467,4
133,0.25158866440787475,0.36098073138914227,0.36811646006607418,0.35491274408394202,4
134,0.23338283254241116,0.50698454673667026,0.50781106457608427,0.49958141522933969,4
135,0.24262225481513669,-0.28042516124408207,-0.28703356405966834,-0.27819431105760939,4
136,0.26230347712245022,-0.42765005385210175,-0.42962098100762752,-0.43728590549576796,4
137,0.24898195429895362,0.37388338544334304,0.3777018230634413,0.3753625157849188,4
138,0.22628076296301194,0.50822245354592832,0.49950848718468549,0.49553484372596424,4
139,0.24855747568006906,-0.25905537421054486,-0.26320666290624423,-0.26278592418708552,4
140,0.27516499227966656,-0.41733541040819283,-0.4165462915660374,-0.41199670354953438,4
141,0.24364137749043224,0.36331816871780181,0.36017665294808338,0.374453720151536,4
142,0.21472821270984493,0.50258642465906445,0.50051826011066647,0.4939453863424757,4
143,0.22746444122624515,-0.26032694011733565,-0.27863748917512321,-0.28538987813015498,4
144,0.26180981035863732,-0.40874860063762908,-0.40833721166778497,-0.4100818748898965,4
145,0.25015628281287217,0.36966851845230414,0.36819125806059128,0.35024534922607464,4
146,0.24499522119119188,0.52034720845715121,0.52746049773572801,0.51997508843442863,4
147,0.24671370511522239,-0.27889928215593307,-0.29029849652034007,-0.27732665432121095,4
148,0.29010589168445849,-0.40585017835009124,-0.40989300995374078,-0.40953958942964747,4
149,0.26084117632964077,0.36512828018511578,0.36366223949258053,0.37253141169244636,4
150,0.23066392544171438,0.51086282275238215,0.50279959894343818,0.49862400089952069,4
151,0.2621968899802633,-0.25565954525946827,-0.25559970686385458,-0.25673102653092578,4
152,0.28035597309915372,-0.40476560742959317,-0.40866632284366028,-0.41702686868080979,4
153,0.26872488495174374,0.37755596697413296,0.37904818696474923,0.36869053467399299,4
154,0.23553327488477796,0.52774847001461889,0.51721691238661027,0.51881945941913932,4
155,0.24916707933538346,-0.27382049832822158,-0.26599288820200645,-0.26896423853419849,4
156,0.27358301469562979,-0.40703572656318737,-0.4057080621605087,-0.41321217096043739,4
157,0.26246803271038782,0.36657936127874763,0.36842687174332017,0.37679489737992139,4
158,0.243001854637311,0.52057534234042835,0.51490565435603175,0.51308619313940318,4
159,0.26438473131988866,-0.2706976820571324,-0.26625842108254216,-0.25283405101658457,4
160,0.27526970947199053,-0.41730175131066016,-0.41823298634239814,-0.42790997688304871,4
161,0.26393781330264898,0.3814192833909415,0.38658034501262178,0.36597536747302201,4
162,0.2347516358420742,0.51865677378106456,0.51516744733684161,0.50920417722396538,4
163,0.25440667885130674,-0.26934757825609867,-0.26766836327918964,-0.28717381029938793,4
164,0.28043077109367082,-0.39887900526109693,-0.40550236767558667,-0.39523447297825093,4
165,0.25974912560969105,0.37554390092162282,0.37916786375597661,0.39192279177100608,4
166,0.23646824981624179,0.52852636915759676,0.51899710465611748,0.51766757030357591,4
167,0.25187850663662853,-0.27477043285858882,-0.27737340306778413,-0.26479051044014396,4
168,0.2860630600808089,-0.38918144527195414,-0.39007902120615945,-0.39411624296022024,4
169,0.26117776730496778,0.36842687174332017,0.37032674080405464,0.37783458950370918,4
170,0.23083222092937786,0.50089225008325189,0.50673771335476381,0.49650347775496073,4
171,0.25254046888810494,-0.25958643997161635,-0.26478116069082935,-0.27857204092992077,4
172,0.28686713852186779,-0.39911461894382583,-0.40639994360979192,-0.39986072893913394,4
173,0.26337682834377069,0.37872281568859983,0.37752604777632609,0.38015706723346532,4
174,0.23892910383585458,0.5120782901632851,0.51567233379983213,0.50839635888318058,4
175,0.26870431550325152,-0.25454879504088923,-0.26701014092743908,-0.2692372512141859,4
176,0.2764328182867315,-0.40608953193254599,-0.41196117450213876,-0.41510830012144601,4
177,0.27534076756678177,0.387582638139151,0.38562293068280284,0.39573748949137849,4
178,0.23366706492157618,0.51468126037248041,0.51545167971600658,0.50684430049695062,4
179,0.25743599762924951,-0.26891748978762531,-0.28137135587472345,-0.27480970180571029,4
180,0.28259991293466691,-0.41065968939754116,-0.41325143990755886,-0.41902397513441653,4
181,0.2570825771051562,0.37889485107598914,0.3794782754332226,0.37673131908458185,4
182,0.23562677237792434,0.51500289174890401,0.51931499613281518,0.51001947536420178,4
183,0.25833357356345482,-0.2821716944160565,-0.2866371346887277,-0.28550581502165645,4
184,0.26142086078714832,-0.41295224792949042,-0.41683800374465407,-0.41418080498943388,4
185,0.24749721410778908,0.36528161607387588,0.36545365146126518,0.3651563294330597,4
186,0.23419065088319591,0.5234101863326267,0.51901954405447259,0.51161267264741617,4
187,0.25475448952581126,-0.28440067465266622,-0.28461010903731415,-0.28676616122926973,4
188,0.28175843549634949,-0.39621993655601384,-0.399395111423265,-0.40790525324944871,4
189,0.26559832878092871,0.38197652845009394,0.38535365790254128,0.37581130375202149,4
190,0.23145304428386984,0.52428532286847684,0.51800977112849167,0.51277204156243128,4
191,0.25221509761195554,-0.2685061008177812,-0.27431790499176034,-0.26549735148833065,4
192,0.27690778555191514,-0.37523535919423973,-0.38279743643991915,-0.38794166851283313,4
193,0.26067662074170317,0.35428257098013544,0.36735352052199971,0.35065673819591869,4
194,0.23049936985377673,0.49669234269111645,0.49125452848972284,0.48671616017239744,4
195,0.24827324330090406,-0.2757876855840215,-0.27364098314138052,-0.25799511263826491,4
196,0.27119321877080826,-0.40132115978208044,-0.40564448386516916,-0.41410226709519093,4
197,0.24938586346934599,0.3699228316336623,0.37034544030268396,0.35566446392883894,4
198,0.22270167892536843,0.48343439816295941,0.48596631027736342,0.48507060429302112,4
199,0.25924610909656348,-0.25589889884192302,-0.25996042994420188,-0.28016897811286096,4
200,0.26979075637361249,-0.38292833293032408,-0.39151140280116198,-0.38618765554140699,4
0,0.24561978444540972,0.36270108526303568,0.3623158755912726,0.36715156593680354,4
1,0.22649019734765985,0.50362611678285218,0.50913498907903698,0.50597477381068934,4
2,0.24580864938156541,-0.26353951398184539,-0.27341284925810339,-0.27833455729732892,4
3,0.27048263782289572,-0.38649619726879003,-0.38979478882699442,-0.38399046445246698,4
4,0.25244884134482148,0.35190025485476562,0.35268189389746935,0.36673269716750773,4
5,0.23481895403713959,0.51506647004424355,0.51055615097486207,0.50214885639113938,4
6,0.25087995340982516,-0.27038727037988641,-0.28185754283908465,-0.27257511171951176,4
7,0.26558710908175115,-0.41084294448410807,-0.41135157084682439,-0.42072001966009187,4
8,0.24112442497493164,0.37167310470536258,0.37006494782324478,0.35983258217330472,4
9,0.23804648750055274,0.50799805956237698,0.50129989915337014,0.49749642113217535,4
10,0.24632475554373343,-0.27091459624123204,-0.27595598107168495,-0.27696201409794002,4
11,0.26061678234608948,-0.39911461894382583,-0.39921185633669809,-0.40101074810483445,4
12,0.24869772191978862,0.37347199647349899,0.37082040756786755,0.35503429082503235,4
13,0.24022684904072636,0.52068379943247822,0.51657738953348908,0.51116201473045064,4
14,0.25238339309961899,-0.26950091414485872,-0.27095947503794227,-0.2836339952088659,4
15,0.25306592479958762,-0.40239077110367505,-0.4097508937641583,-0.40858404504969142,4
16,0.2427587611551304,0.36459721442404436,0.37754848717468126,0.36545739136099104,4
17,0.23242915811231807,0.50605331170493228,0.49891384312827447,0.49669234269111645,4
18,0.25105572869694037,-0.26875667409941351,-0.27158777819188595,-0.2628364128333846,4
19,0.27428985574381642,-0.40896925472145457,-0.40700954726510635,-0.40782484540534281,4
